,id,master_id,year,artists,title,labels,styles,master_url,formats,rym_url,rating_value,rating_count
198,2539389,925630,,"[('Boz Scaggs', 'https://api.discogs.com/artists/268583')]",What Can I Say,"[('CBS S 4869', 'CBS', 'https://api.discogs.com/labels/3072')]",['Pop Rock'],https://api.discogs.com/masters/925630,"['7""', 'Single', '45 RPM']",,,
199,1672805,328318,,"[('Ludwig Van Beethoven', 'https://api.discogs.com/artists/95544'), ('Bruno Walter', 'https://api.discogs.com/artists/832989'), ('Columbia Symphony Orchestra', 'https://api.discogs.com/artists/517144')]","Symphony No. 6 ""Pastorale""","[('MY 36720', 'CBS', 'https://api.discogs.com/labels/3072')]",['Classical'],https://api.discogs.com/masters/328318,"['LP', 'Reissue']",https://rateyourmusic.com/release/album/columbia-symphony-orchestra-bruno-walter/symphony-no-6-pastorale/,3.99,45
200,5541993,520210,,"[('Igor Stravinsky', 'https://api.discogs.com/artists/115469'), ('Leonard Bernstein', 'https://api.discogs.com/artists/299702'), ('The New York Philharmonic Orchestra', 'https://api.discogs.com/artists/388185')]",Firebird Suite / Petrushka (Complete),"[('MY 37221', 'CBS', 'https://api.discogs.com/labels/3072')]",['Modern'],https://api.discogs.com/masters/520210,"['LP', 'Album', 'Reissue']",,,
201,11379761,220335,,"[('Gustav Holst', 'https://api.discogs.com/artists/335760'), ('Leonard Bernstein', 'https://api.discogs.com/artists/299702'), ('The New York Philharmonic Orchestra', 'https://api.discogs.com/artists/388185')]",The Planets,"[('MY 37226', 'CBS', 'https://api.discogs.com/labels/3072')]",['Modern'],https://api.discogs.com/masters/220335,"['LP', 'Album']",https://rateyourmusic.com/release/album/new-york-philharmonic-leonard-bernstein/the-planets/,3.92,249
202,5541986,250245,,"[('Gustav Mahler', 'https://api.discogs.com/artists/239236'), ('Bruno Walter', 'https://api.discogs.com/artists/832989'), ('Columbia Symphony Orchestra', 'https://api.discogs.com/artists/517144')]","Mahler's 1st Symphony In D Major ""Titan""","[('MY 37235', 'CBS', 'https://api.discogs.com/labels/3072')]","['Romantic', 'Modern']",https://api.discogs.com/masters/250245,"['LP', 'Album', 'Remastered', 'Stereo']",,,
203,6522447,381483,,"[('Franz Schubert', 'https://api.discogs.com/artists/283469'), ('George Szell', 'https://api.discogs.com/artists/547969'), ('The Cleveland Orchestra', 'https://api.discogs.com/artists/547971')]","Symphony No. 9 In C Major, ""Great""","[('MY 37239', 'CBS', 'https://api.discogs.com/labels/3072')]",['Romantic'],https://api.discogs.com/masters/381483,"['LP', 'Album', 'Remastered', 'Stereo']",,,
204,6554548,64453,,"[('Béla Bartók', 'https://api.discogs.com/artists/304968'), ('Pierre Boulez', 'https://api.discogs.com/artists/92243'), ('The New York Philharmonic Orchestra', 'https://api.discogs.com/artists/388185')]",Concerto For Orchestra,"[('MY 37259', 'CBS', 'https://api.discogs.com/labels/3072')]",['Modern'],https://api.discogs.com/masters/64453,"['LP', 'Album', 'Remastered', 'Stereo']",https://rateyourmusic.com/release/album/new-york-philharmonic-pierre-boulez/concerto-for-orchestra/,4.20,10
205,3281187,841813,,"[('Pyotr Ilyich Tchaikovsky', 'https://api.discogs.com/artists/999914'), ('Eugene Ormandy', 'https://api.discogs.com/artists/809856'), ('The Philadelphia Orchestra', 'https://api.discogs.com/artists/27519')]","""Pathetique"" Symphony No. 6 In B Minor","[('MY 37768', 'CBS', 'https://api.discogs.com/labels/3072')]",['Romantic'],https://api.discogs.com/masters/841813,"['LP', 'Album', 'Reissue', 'Stereo']",,,
206,5187522,636403,,"[('Ludwig van Beethoven', 'https://api.discogs.com/artists/95544'), ('Columbia Symphony Orchestra', 'https://api.discogs.com/artists/517144'), ('Bruno Walter', 'https://api.discogs.com/artists/832989'), ('The Cleveland Orchestra', 'https://api.discogs.com/artists/547971'), ('George Szell', 'https://api.discogs.com/artists/547969')]",Symphonies No. 4 & 8,"[('MY 37773', 'CBS', 'https://api.discogs.com/labels/3072')]","['Classical', 'Romantic']",https://api.discogs.com/masters/636403,"['LP', 'Album', 'Compilation']",,,
207,6832696,820054,,"[('Sir Edward Elgar', 'https://api.discogs.com/artists/255804'), ('Daniel Barenboim', 'https://api.discogs.com/artists/424576'), ('The London Philharmonic Orchestra', 'https://api.discogs.com/artists/269254')]",Enigma Variations / Pomp & Circumstance Marches Nos. 1 - 5,"[('MY 38483', 'CBS', 'https://api.discogs.com/labels/3072')]","['Neo-Romantic', 'Marches']",https://api.discogs.com/masters/820054,"['LP', 'Album', 'Remastered', 'Stereo']",,,
208,3005743,488462,,"[('Aaron Copland', 'https://api.discogs.com/artists/767788'), ('Leonard Bernstein', 'https://api.discogs.com/artists/299702'), ('The New York Philharmonic Orchestra', 'https://api.discogs.com/artists/388185')]",Billy The Kid / Rodeo,"[('MY 36727', 'CBS', 'https://api.discogs.com/labels/3072'), ('36727', 'CBS', 'https://api.discogs.com/labels/3072')]",['Modern'],https://api.discogs.com/masters/488462,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/new-york-philharmonic-leonard-bernstein/billy-the-kid-rodeo/,3.82,16
209,3500748,582133,,"[('Carl Orff', 'https://api.discogs.com/artists/102506'), ('Eugene Ormandy', 'https://api.discogs.com/artists/809856'), ('The Philadelphia Orchestra', 'https://api.discogs.com/artists/27519'), ('Janice Harsanyi', 'https://api.discogs.com/artists/854869'), ('Rudolf Petrak', 'https://api.discogs.com/artists/854868'), ('Harve Presnell', 'https://api.discogs.com/artists/656616'), ('The Rutgers University Choir', 'https://api.discogs.com/artists/854870'), ('F. Austin Walter', 'https://api.discogs.com/artists/1637641')]",Carmina Burana,"[('MY 37217', 'CBS', 'https://api.discogs.com/labels/3072'), ('37217', 'CBS', 'https://api.discogs.com/labels/3072')]",['Modern'],https://api.discogs.com/masters/582133,"['LP', 'Album']",https://rateyourmusic.com/release/album/the-philadelphia-orchestra-rutgers-university-choir-eugene-ormandy-f-austin-walter-janice-harsanyi-rudolf-petrak/carmina-burana-2/,4.11,8
210,1973308,740465,,"[('Etta & Harvey', 'https://api.discogs.com/artists/1987511')]",If I Can't Have You / My Heart Cries,"[('1760', 'Chess', 'https://api.discogs.com/labels/33931')]","['Rhythm & Blues', 'Soul']",https://api.discogs.com/masters/740465,"['7""', 'Single']",https://rateyourmusic.com/release/single/etta-harvey/if-i-cant-have-you-my-heart-cries/,3.32,26
211,1204967,198226,,"[('Pigmeat Markham', 'https://api.discogs.com/artists/58692')]",Here Comes The Judge / The Trial,"[('2049', 'Chess', 'https://api.discogs.com/labels/33931')]","['Comedy', 'Soul']",https://api.discogs.com/masters/198226,"['7""', '45 RPM', 'Single']",https://rateyourmusic.com/release/single/pigmeat-markham/here-comes-the-judge-the-trial/,3.45,226
212,4968818,604110,,"[('Etta James', 'https://api.discogs.com/artists/89660')]",The Love Of My Man / Nothing From Nothing Leaves Nothing,"[('2100', 'Chess', 'https://api.discogs.com/labels/33931')]",['Soul'],https://api.discogs.com/masters/604110,"['7""', '45 RPM']",,,
213,4024567,568168,,"[('Benny Goodman', 'https://api.discogs.com/artists/254768')]",Benny Rides Again,"[('LP 1440', 'Chess', 'https://api.discogs.com/labels/33931')]",[],https://api.discogs.com/masters/568168,"['LP', 'Album', 'Mono']",https://rateyourmusic.com/release/album/benny-goodman/benny-rides-again-1/,3.38,7
214,7271682,989398,,"[('Ruby Braff / George Barnes Quartet', 'https://api.discogs.com/artists/2409540'), ('John Giuffrida', 'https://api.discogs.com/artists/2376809'), ('Wayne Wright (2)', 'https://api.discogs.com/artists/511185')]",The Ruby Braff / George Barnes Quartet,"[('CR 121', 'Chiaroscuro Records', 'https://api.discogs.com/labels/45131')]",['Swing'],https://api.discogs.com/masters/989398,"['LP', 'Album', 'Stereo']",,,
215,10272992,38167,,"[('Jethro Tull', 'https://api.discogs.com/artists/30122')]",A Passion Play,"[('CHR 1040', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['Prog Rock', 'Symphonic Rock', 'Folk Rock']",https://api.discogs.com/masters/38167,"['LP', 'Album']",https://rateyourmusic.com/release/album/jethro-tull/a-passion-play/,3.55,2990
216,8110287,38193,,"[('Jethro Tull', 'https://api.discogs.com/artists/30122')]",Benefit,"[('CHR 1043', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['Folk Rock', 'Psychedelic Rock']",https://api.discogs.com/masters/38193,"['LP', 'Album', 'Reissue']",https://rateyourmusic.com/release/album/jethro-tull/benefit/,3.70,3372
217,2375530,38334,,"[('Jethro Tull', 'https://api.discogs.com/artists/30122')]",War Child,"[('CHR 1067', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['Prog Rock', 'Classic Rock']",https://api.discogs.com/masters/38334,"['LP', 'Album']",https://rateyourmusic.com/release/album/jethro-tull/war-child/,3.34,2004
218,9431499,38244,,"[('Jethro Tull', 'https://api.discogs.com/artists/30122')]",Minstrel In The Gallery,"[('CHR 1082', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['Prog Rock', 'Folk Rock', 'Hard Rock', 'Classic Rock']",https://api.discogs.com/masters/38244,"['LP', 'Album']",https://rateyourmusic.com/release/album/jethro-tull/minstrel-in-the-gallery-1/,3.75,3127
219,2575410,38321,,"[('Jethro Tull', 'https://api.discogs.com/artists/30122')]",Too Old To Rock N' Roll: Too Young To Die!,"[('CHR 1111', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['Classic Rock', 'Prog Rock']",https://api.discogs.com/masters/38321,"['LP', 'Album']",https://rateyourmusic.com/release/album/jethro-tull/too-old-to-rock-n-roll-too-young-to-die-1/reviews/2/,3.19,1765
220,10015321,3337,,"[('Blondie', 'https://api.discogs.com/artists/16655')]",Parallel Lines,"[('CHR 1192', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['New Wave', 'Pop Rock', 'Punk', 'Disco']",https://api.discogs.com/masters/3337,"['LP', 'Album']",https://rateyourmusic.com/release/album/blondie/parallel_lines/,3.82,8474
221,12659289,64463,,"[('Blondie', 'https://api.discogs.com/artists/16655')]",Call Me,"[('CHS 2414', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['New Wave', 'Theme']",https://api.discogs.com/masters/64463,"['7""', 'Single', '45 RPM']",https://rateyourmusic.com/release/single/blondie-giorgio-moroder/call-me.p/,3.81,837
222,10254561,38208,,"[('Jethro Tull', 'https://api.discogs.com/artists/30122')]",Live - Bursting Out,"[('CH2 1201', 'Chrysalis', 'https://api.discogs.com/labels/3198'), ('CH2-1201', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['Prog Rock', 'Folk Rock', 'Hard Rock']",https://api.discogs.com/masters/38208,"['LP', 'Album']",https://rateyourmusic.com/release/album/jethro-tull/live-bursting-out/,3.88,1046
223,652122,38219,,"[('Jethro Tull', 'https://api.discogs.com/artists/30122')]",Heavy Horses,"[('CHR-1175', 'Chrysalis', 'https://api.discogs.com/labels/3198'), ('CHR 1175', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['Folk Rock', 'Prog Rock']",https://api.discogs.com/masters/38219,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/jethro-tull/heavy-horses/,3.78,2894
224,9341764,38268,,"[('Jethro Tull', 'https://api.discogs.com/artists/30122')]",Songs From The Wood,"[('CHR1132', 'Chrysalis', 'https://api.discogs.com/labels/3198'), ('CHR 1132', 'Chrysalis', 'https://api.discogs.com/labels/3198')]","['Folk Rock', 'Prog Rock']",https://api.discogs.com/masters/38268,"['LP', 'Album']",https://rateyourmusic.com/release/album/jethro-tull/songs-from-the-wood/,3.81,3859
225,2306769,163780,,"[('Herbie Hancock', 'https://api.discogs.com/artists/3865')]",Takin' Off,"[('CLP-7050', 'Cisco Music', 'https://api.discogs.com/labels/117599'), ('09463-69717-1-1', 'EMI Music Special Markets', 'https://api.discogs.com/labels/70337'), ('BST-84109', 'Blue Note', 'https://api.discogs.com/labels/281')]","['Hard Bop', 'Soul-Jazz']",https://api.discogs.com/masters/163780,"['LP', 'Album', 'Limited Edition', 'Numbered', 'Reissue']",https://rateyourmusic.com/release/album/herbie-hancock/takin-off/,3.72,1276
226,7385530,951515,,"[('Jim Croce', 'https://api.discogs.com/artists/291337')]",Lost Time In A Bottle,"[('CLP1859', 'Cleopatra Records', 'https://api.discogs.com/labels/41071')]",[],https://api.discogs.com/masters/951515,['LP'],,,
227,11656104,96932,,"[('The Monkees', 'https://api.discogs.com/artists/132927')]",Last Train To Clarksville,"[('66-1001', 'Colgems', 'https://api.discogs.com/labels/61088')]",['Pop Rock'],https://api.discogs.com/masters/96932,"['7""', '45 RPM', 'Single']",,,
228,3204618,312737,,"[('Frankie Ford', 'https://api.discogs.com/artists/321307'), ('Huey ""Piano"" Smith & Orchestra', 'https://api.discogs.com/artists/2725161')]",Sea Cruise,"[('C 1180', 'Collectables', 'https://api.discogs.com/labels/29810')]",['Rock & Roll'],https://api.discogs.com/masters/312737,"['7""', '45 RPM', 'Reissue']",,,
229,4181532,498842,,"[('Huey ""Piano"" Smith & His Clowns', 'https://api.discogs.com/artists/266580')]",Rocking Pneumonia And The Boogie Woogie Flu,"[('C 1184', 'Collectables', 'https://api.discogs.com/labels/29810')]",['Rock & Roll'],https://api.discogs.com/masters/498842,"['7""', '45 RPM', 'Single', 'Reissue']",,,
230,10181154,102966,,"[('Shocking Blue', 'https://api.discogs.com/artists/72234')]",Venus,"[('C 108', 'Colossus', 'https://api.discogs.com/labels/53551')]",['Psychedelic Rock'],https://api.discogs.com/masters/102966,"['7""', '45 RPM', 'Single']",https://rateyourmusic.com/release/single/shocking-blue/venus-2/,3.14,11
231,2713034,716355,,"[('Zoot Sims', 'https://api.discogs.com/artists/263796'), ('Phil Woods', 'https://api.discogs.com/artists/253777'), ('Bill Crow', 'https://api.discogs.com/artists/275048'), ('Willie Dennis', 'https://api.discogs.com/artists/253064'), ('Mel Lewis', 'https://api.discogs.com/artists/265390')]",Jazz Mission To Moscow (Featuring Top Jazz Artists On Their Return From Tour Of Soviet Union 1962),"[('SCP 433', 'Colpix Records', 'https://api.discogs.com/labels/85357')]","['Bop', 'Cool Jazz']",https://api.discogs.com/masters/716355,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/zoot-sims-phil-woods-bill-crow-mel-lewis-willie-dennis/jazz-mission-to-moscow-featuring-top-jazz-artists-on-their-return-from-tour-of-soviet-union-1962/,4.12,3
232,3605806,1037990,,"[('Count Basie Orchestra', 'https://api.discogs.com/artists/253011')]",One O'Clock Jump / Every Tub,"[('13-33301', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Big Band'],https://api.discogs.com/masters/1037990,"['7""']",,,
233,2313349,257766,,"[('Bill Withers', 'https://api.discogs.com/artists/59249')]",U.S.A.,"[('18-02651', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Soul', 'Funk']",https://api.discogs.com/masters/257766,"['7""', '45 RPM', 'Promo', 'Stereo']",,,
234,1712795,388651,,"[('Bill Withers', 'https://api.discogs.com/artists/59249')]",Make Love To Your Mind / I Love You Dawn,"[('3-10255', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Soul', 'Disco']",https://api.discogs.com/masters/388651,"['7""', '45 RPM', 'Styrene']",https://rateyourmusic.com/release/single/bill-withers/make-love-to-your-mind-i-love-you-dawn/,3.28,9
235,3478937,619376,,"[('Bill Withers', 'https://api.discogs.com/artists/59249')]",I Wish You Well,"[('3-10308', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Soul', 'Disco']",https://api.discogs.com/masters/619376,"['7""', '45 RPM', 'Promo']",,,
236,6021922,726724,,"[('Freddie Hubbard', 'https://api.discogs.com/artists/55745')]",Bundle Of Joy,"[('3-10638', 'Columbia', 'https://api.discogs.com/labels/1866')]",[],https://api.discogs.com/masters/726724,"['7""', '45 RPM']",,,
237,2938439,344586,,"[('Chicago (2)', 'https://api.discogs.com/artists/114483')]",I'm A Man / Colour My World,"[('4-33210', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Blues Rock', 'Jazz-Rock', 'Ballad']",https://api.discogs.com/masters/344586,"['7""', '45 RPM', 'Single']",,,
238,14178898,1119942,,"[('Don Cherry (2)', 'https://api.discogs.com/artists/1057317'), ('Ray Conniff & His Orchestra', 'https://api.discogs.com/artists/3216525')]",Fourteen Karat Gold,"[('4-40958', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Vocal'],https://api.discogs.com/masters/1119942,"['7""', 'Single']",,,
239,5463113,438472,,"[('Marty Robbins', 'https://api.discogs.com/artists/310355')]",Ruby Ann,"[('4-42614', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Country'],https://api.discogs.com/masters/438472,"['7""', '45 RPM', 'Single']",,,
240,588247,37395,,"[('Blood, Sweat And Tears', 'https://api.discogs.com/artists/168907')]",Spinning Wheel / More And More,"[('4-44871', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Classic Rock', 'Jazz-Rock']",https://api.discogs.com/masters/37395,"['7""', '45 RPM', 'Single', 'Styrene']",https://rateyourmusic.com/release/single/blood-sweat-and-tears/spinning-wheel-more-and-more-1/lists/2/,3.59,179
241,1501088,37350,,"[('Blood, Sweat And Tears', 'https://api.discogs.com/artists/168907')]",And When I Die,"[('4-45008', 'Columbia', 'https://api.discogs.com/labels/1866')]",[],https://api.discogs.com/masters/37350,"['7""', '45 RPM', 'Styrene']",,,
242,10196803,741693,,"[('Benny Goodman Sextet', 'https://api.discogs.com/artists/311730')]",Undecided / Between The Devil And The Deep Blue Sea,"[('5-1269', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Swing'],https://api.discogs.com/masters/741693,"['7""', '45 RPM', 'Single']",,,
243,7848894,179454,,"[('Erroll Garner', 'https://api.discogs.com/artists/262816')]",The Complete Concert By The Sea,"[('8875139881', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Bop'],https://api.discogs.com/masters/179454,"['LP', 'Album', 'Reissue']",,,
244,8680068,3933,,"[('Leonard Cohen', 'https://api.discogs.com/artists/227848')]",Songs Of Love And Hate,"[('88875195511', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Folk Rock'],https://api.discogs.com/masters/3933,"['LP', 'Album', 'Reissue', 'Remastered']",https://rateyourmusic.com/release/album/leonard-cohen/songs-of-love-and-hate-3/,4.05,10554
245,2413542,0,,"[('Arthur Blythe', 'https://api.discogs.com/artists/165824')]",Illusions,"[('AE7 1227', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Free Jazz', 'Contemporary Jazz']",,"['7""', '45 RPM', 'Promo']",,,
246,1526021,0,,"[('Harry James And His Orchestra', 'https://api.discogs.com/artists/265635')]",Trumpet Blues / You Made Me Love / Feet Draggin' Blues / Sleepy Lagoon,"[('B-2506', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Big Band'],,"['7""', '45 RPM', 'EP']",,,
247,8971169,123325,,"[('Boz Scaggs', 'https://api.discogs.com/artists/268583')]",Moments,"[('C 30454', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Soft Rock', 'Pop Rock']",https://api.discogs.com/masters/123325,"['LP', 'Album']",https://rateyourmusic.com/release/album/boz_scaggs/moments/,3.44,130
248,1032298,21670,,"[('Weather Report', 'https://api.discogs.com/artists/10082')]",Weather Report,"[('C 30661', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Fusion'],https://api.discogs.com/masters/21670,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/weather-report/weather-report-12/,3.58,1046
249,9490019,83131,,"[('Chicago (2)', 'https://api.discogs.com/artists/114483')]",Chicago III,"[('C2 30110', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Pop Rock', 'Blues Rock', 'Soul', 'Jazz-Funk', 'Psychedelic Rock', 'Jazz-Rock']",https://api.discogs.com/masters/83131,"['LP', 'Album']",https://rateyourmusic.com/release/album/chicago/chicago-iii/,3.51,691
250,7273549,180697,,"[('Chicago (2)', 'https://api.discogs.com/artists/114483')]",Chicago VII,"[('C2 32810', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Pop Rock', 'Soft Rock', 'Jazz-Rock', 'Fusion']",https://api.discogs.com/masters/180697,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/chicago/chicago-vii/,3.48,557
251,1511689,72252,,"[('Janis Joplin', 'https://api.discogs.com/artists/120232')]",In Concert,"[('C2X 31160', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Classic Rock'],https://api.discogs.com/masters/72252,"['LP', 'Album']",,,
252,13671635,83140,,"[('Chicago (2)', 'https://api.discogs.com/artists/114483')]","Chicago At Carnegie Hall (Volumes I, II, III And IV)","[('C4X 30865', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Jazz-Rock', 'Fusion', 'Arena Rock', 'Pop Rock']",https://api.discogs.com/masters/83140,"['LP', 'Album']",https://rateyourmusic.com/release/album/chicago/chicago-at-carnegie-hall-volumes-i-ii-iii-and-iv-1/,3.64,331
253,11768343,27684,,"[('Bruce Springsteen & The E-Street Band', 'https://api.discogs.com/artists/760706')]",Live / 1975-85,"[('C5X 40558', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Soft Rock', 'Pop Rock', 'Classic Rock']",https://api.discogs.com/masters/27684,"['LP', 'Album']",https://rateyourmusic.com/release/album/bruce-springsteen-and-the-e-street-band/live_1975-85/,4.12,1836
254,3582752,183134,,"[('Benny Goodman Sextet', 'https://api.discogs.com/artists/311730')]","Slipped Disc, 1945-1946","[('CJ 44292', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Swing'],https://api.discogs.com/masters/183134,"['LP', 'Remastered', 'Compilation', 'Mono']",,,
255,4331396,668817,,"[('Benny Goodman', 'https://api.discogs.com/artists/254768')]",Small Groups: 1941-1945,"[('CJ 44437', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Swing'],https://api.discogs.com/masters/668817,"['LP', 'Compilation', 'Reissue', 'Remastered']",https://rateyourmusic.com/release/comp/benny-goodman/small-groups-1941-1945-1.p/,4.17,13
256,13520100,64721,,"[('Miles Davis + 19', 'https://api.discogs.com/artists/1566346'), ('Gil Evans', 'https://api.discogs.com/artists/255137')]",Miles Ahead,"[('CL 1041', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Bop', 'Big Band', 'Cool Jazz']",https://api.discogs.com/masters/64721,"['LP', 'Album', 'Mono']",https://rateyourmusic.com/release/album/miles-davis-19/miles-ahead/,3.64,2295
257,10329665,775581,,"[('Erroll Garner', 'https://api.discogs.com/artists/262816')]",Soliloquy,"[('CL 1060', 'Columbia', 'https://api.discogs.com/labels/1866')]",[],https://api.discogs.com/masters/775581,"['LP', 'Album', 'Promo']",https://rateyourmusic.com/release/album/erroll-garner/soliloquy/,4.04,26
258,14055245,171163,,"[('Duke Ellington And His Orchestra', 'https://api.discogs.com/artists/284747'), ('Mahalia Jackson', 'https://api.discogs.com/artists/265667')]","Black, Brown And Beige","[('CL 1162', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Gospel', 'Big Band']",https://api.discogs.com/masters/171163,"['LP', 'Album', 'Mono']",https://rateyourmusic.com/release/album/duke-ellington-and-his-orchestra-featuring-mahalia-jackson/black-brown-and-beige/,3.69,342
259,2154846,178227,,"[('The Dave Brubeck Quartet', 'https://api.discogs.com/artists/251689')]",Jazz Impressions Of Eurasia,"[('CL 1251', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Cool Jazz'],https://api.discogs.com/masters/178227,"['LP', 'Album', 'Mono']",https://rateyourmusic.com/release/album/the-dave-brubeck-quartet/jazz-impressions-of-eurasia/,3.69,158
260,13509879,259204,,"[('Gerry Mulligan Quartet', 'https://api.discogs.com/artists/375978')]",What Is There To Say?,"[('CL 1307', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Bop'],https://api.discogs.com/masters/259204,"['LP', 'Album', 'Mono']",https://rateyourmusic.com/release/album/the-gerry-mulligan-quartet/what-is-there-to-say-1/,3.71,168
261,8819595,711667,,"[('Marge Dodson', 'https://api.discogs.com/artists/1534574')]",In The Still Of The Night,"[('CL 1309', 'Columbia', 'https://api.discogs.com/labels/1866')]",[],https://api.discogs.com/masters/711667,"['LP', 'Album', 'Promo', 'Mono']",https://rateyourmusic.com/release/album/marge-dodson/in-the-still-of-the-night/,3.00,2
262,13856939,34081,,"[('The Dave Brubeck Quartet', 'https://api.discogs.com/artists/251689')]",Time Out,"[('CL 1397', 'Columbia', 'https://api.discogs.com/labels/1866')]",[],https://api.discogs.com/masters/34081,"['LP', 'Album', 'Reissue', 'Mono']",https://rateyourmusic.com/release/album/the-dave-brubeck-quartet/time-out-4/,3.95,8526
263,2753566,324540,,"[('Marty Robbins', 'https://api.discogs.com/artists/310355')]",More Gunfighter Ballads And Trail Songs,"[('CL 1481', 'Columbia', 'https://api.discogs.com/labels/1866')]",[],https://api.discogs.com/masters/324540,"['LP', 'Mono']",https://rateyourmusic.com/release/album/marty-robbins/more-gunfighter-ballads-and-trail-songs.p/,3.62,225
264,3355724,3823,,"[('Bob Dylan', 'https://api.discogs.com/artists/59792')]",Bringing It All Back Home,"[('CL 2328', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Folk', 'Folk Rock']",https://api.discogs.com/masters/3823,"['LP', 'Album', 'Repress', 'Mono']",https://rateyourmusic.com/release/album/bob-dylan/bringing-it-all-back-home/,4.13,15141
265,7263182,282504,,"[('Erroll Garner', 'https://api.discogs.com/artists/262816')]",Erroll Garner,"[('CL 535', 'Columbia', 'https://api.discogs.com/labels/1866')]",[],https://api.discogs.com/masters/282504,"['LP', 'Album', 'Reissue', 'Mono']",https://rateyourmusic.com/release/album/erroll-garner/erroll-garner-3.p/,3.76,92
266,11623498,553472,,"[('Benny Goodman Sextet', 'https://api.discogs.com/artists/311730')]",The New Benny Goodman Sextet,"[('CL 552', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Swing', 'Vocal', 'Ballad']",https://api.discogs.com/masters/553472,"['LP', 'Album', 'Mono']",https://rateyourmusic.com/release/album/benny-goodman/the-new-benny-goodman-sextet/lists/,3.73,34
267,2563703,677031,,"[('Benny Goodman', 'https://api.discogs.com/artists/254768')]",The Famous 1938 Carnegie Hall Jazz Concert - Vol. 2,"[('CL 815', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Big Band'],https://api.discogs.com/masters/677031,"['LP', 'Album', 'Reissue', 'Mono']",https://rateyourmusic.com/release/album/benny-goodman/the-famous-1938-carnegie-hall-jazz-concert-1/,3.85,427
268,13840045,302191,,"[('Leonard Bernstein', 'https://api.discogs.com/artists/299702')]",What Is Jazz,"[('CL 919', 'Columbia', 'https://api.discogs.com/labels/1866')]","['Education', 'Spoken Word']",https://api.discogs.com/masters/302191,"['LP', 'Mono']",https://rateyourmusic.com/release/album/leonard-bernstein/what-is-jazz/,3.88,12
269,12817560,645811,,"[('George Van Eps', 'https://api.discogs.com/artists/306397')]",Mellow Guitar,"[('CL 929', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Easy Listening'],https://api.discogs.com/masters/645811,"['LP', 'Reissue']",https://rateyourmusic.com/release/album/george-van-eps/mellow-guitar/,3.41,20
270,4239636,48172,,"[('Miles Davis', 'https://api.discogs.com/artists/23755')]",Sketches Of Spain,"[('CS 8271', 'Columbia', 'https://api.discogs.com/labels/1866')]",['Modal'],https://api.discogs.com/masters/48172,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/miles-davis/sketches-of-spain/,3.90,8491
271,3451187,525236,,"[('Orchestra U.S.A.', 'https://api.discogs.com/artists/2450153')]",Jazz Journey,"[('CS 9047', 'Columbia', 'https://api.discogs.com/labels/1866')]",[],https://api.discogs.com/masters/525236,"['LP', 'Album', 'Stereo']",https://rateyourmusic.com/release/album/orchestra-u_s_a/jazz-journey/,0.00,0
